id,fixed,fixedvalue,variable,aggfunction,aggvalue,pattern,metric
1374,"{name,pubkey}",:'Tanzeem Choudhury': 'conf/aaai',{year},sum,pubcount,decreasing,0.75
1375,"{name,pubkey}",:'K. Sel+\xbauk Candan': 'conf/sigmod',{year},sum,pubcount,decreasing,0.75
1376,"{name,pubkey}",:'Sivaraman Balakrishnan': 'conf/nips',{year},sum,pubcount,decreasing,1.0
1377,"{name,pubkey}",:'Hiroshi Sawada': 'conf/ijcai',{year},sum,pubcount,increasing,1.0
1378,"{name,pubkey}",:'Tharam S. Dillon': 'conf/icde',{year},sum,pubcount,increasing,1.0
1379,"{name,pubkey}",:'Nicholas Roy': 'conf/aaai',{year},sum,pubcount,decreasing,1.0
1380,"{name,pubkey}",:'Dafna Shahaf': 'conf/aaai',{year},sum,pubcount,increasing,1.0
1381,"{name,pubkey}",:'Wei Ding 0003': 'conf/kdd',{year},sum,pubcount,increasing,1.0
1382,"{name,pubkey}",:'Luciano Serafini': 'conf/ijcai',{year},sum,pubcount,increasing,1.0
1383,"{name,pubkey}",:'Andrey Balmin': 'journals/pvldb',{year},sum,pubcount,increasing,0.75
1384,"{name,pubkey}",:'Vassilis Stoumpos': 'conf/icde',{year},sum,pubcount,decreasing,1.0
1385,"{name,pubkey}",:'Laure Berti-Equille': 'journals/pvldb',{year},sum,pubcount,decreasing,1.0
1386,"{name,pubkey}",:'Stratis Viglas': 'journals/pvldb',{year},sum,pubcount,increasing,1.0
1387,"{name,pubkey}",:'Vikas Sindhwani': 'conf/nips',{year},sum,pubcount,increasing,0.75000000000000011
1388,"{name,pubkey}",:'Tok Wang Ling': 'conf/icde',{year},sum,pubcount,decreasing,0.75
1389,"{name,pubkey}",:'Stratis Viglas': 'conf/icde',{year},sum,pubcount,decreasing,0.74999999999999989
1390,"{name,pubkey}",:'Vladlen Koltun': 'conf/icml',{year},sum,pubcount,decreasing,1.0
1391,"{name,pubkey}",:'Rachel Greenstadt': 'conf/aaai',{year},sum,pubcount,decreasing,1.0
1392,"{name,pubkey}",:'Romain Colle': 'conf/sigmod',{year},sum,pubcount,decreasing,1.0
1393,"{name,pubkey}",:'Douglas Aberdeen': 'conf/nips',{year},sum,pubcount,increasing,1.0
1394,"{name,pubkey}",:'Abdallah Saffidine': 'conf/ijcai',{year},sum,pubcount,increasing,1.0
1395,"{name,pubkey}",:'Archie C. Chapman': 'conf/aaai',{year},sum,pubcount,decreasing,1.0
1396,"{name,pubkey}",:'Chengfei Liu': 'conf/icde',{year},sum,pubcount,decreasing,1.0
1397,"{name,pubkey}",:'R+\xa6mer Rosales': 'conf/ijcai',{year},sum,pubcount,increasing,1.0
1398,"{name,pubkey}",:'Marianne Winslett': 'journals/pvldb',{year},sum,pubcount,decreasing,1.0
1399,"{name,pubkey}",:'Adam Sadilek': 'conf/aaai',{year},sum,pubcount,increasing,1.0
1400,"{name,pubkey}",:'Georgia Koloniari': 'conf/icde',{year},sum,pubcount,decreasing,1.0
1401,"{name,pubkey}",:'Tianyi Wu': 'journals/pvldb',{year},sum,pubcount,increasing,1.0
1402,"{name,pubkey}",:'Dan Roth': 'conf/ijcai',{year},sum,pubcount,increasing,1.0
1403,"{name,pubkey}",:'Dongryeol Lee': 'conf/nips',{year},sum,pubcount,increasing,0.74999999999999989
1404,"{name,pubkey}",:'Ruggiero Cavallo': 'conf/aaai',{year},sum,pubcount,decreasing,1.0
1405,"{name,pubkey}",:'St+\xacphan Cl+\xacmen+\xbaon': 'conf/nips',{year},sum,pubcount,decreasing,1.0
1406,"{name,pubkey}",:'Sudipto Guha': 'conf/pods',{year},sum,pubcount,increasing,0.74999999999999989
1407,"{name,pubkey}",:'Miroslaw Truszczynski': 'conf/aaai',{year},sum,pubcount,increasing,0.74999999999999989
1408,"{name,pubkey}",:'Jingren Zhou': 'conf/vldb',{year},sum,pubcount,increasing,1.0
1409,"{name,pubkey}",:'Jagan Sankaranarayanan': 'journals/pvldb',{year},sum,pubcount,decreasing,1.0
1410,"{name,pubkey}",:'Xiaoyan Zhu': 'conf/ijcai',{year},sum,pubcount,decreasing,1.0
1411,"{name,pubkey}",:'Bin Yu': 'conf/nips',{year},sum,pubcount,increasing,0.74999999999999989
1412,"{name,pubkey}",:'Kun-Lung Wu': 'conf/icde',{year},sum,pubcount,increasing,0.74999999999999989
1413,"{name,pubkey}",:'Jianna Zhang': 'conf/aaai',{year},sum,pubcount,increasing,0.75
1414,"{name,pubkey}",:'Wu-Jun Li': 'conf/aaai',{year},sum,pubcount,increasing,1.0
1415,"{name,pubkey}",:'Rong Ge': 'conf/kdd',{year},sum,pubcount,increasing,0.74999999999999989
1416,"{name,pubkey}",:'Martin Zinkevich': 'conf/aaai',{year},sum,pubcount,increasing,1.0
1417,"{name,pubkey}",:'Christopher R+\xac': 'conf/pods',{year},sum,pubcount,decreasing,1.0
1418,"{name,pubkey}",:'Deva Ramanan': 'conf/nips',{year},sum,pubcount,decreasing,0.75
1419,"{name,pubkey}",:'Nando de Freitas': 'conf/nips',{year},sum,pubcount,decreasing,0.75
1420,"{name,pubkey}",:'Ming-Chien Shan': 'conf/icde',{year},sum,pubcount,decreasing,1.0
1421,"{name,pubkey}",:'Shou-De Lin': 'conf/kdd',{year},sum,pubcount,decreasing,1.0
1422,"{name,pubkey}",:'Nagiza F. Samatova': 'conf/ijcai',{year},sum,pubcount,decreasing,1.0
1423,"{name,pubkey}",:'Biplav Srivastava': 'conf/aaai',{year},sum,pubcount,increasing,1.0
1424,"{name,pubkey}",:'Jieping Ye': 'conf/ijcai',{year},sum,pubcount,increasing,1.0
1425,"{name,pubkey}",:'Ali Jalali': 'conf/icml',{year},sum,pubcount,increasing,1.0
1426,"{name,pubkey}",:'Jingren Zhou': 'journals/pvldb',{year},sum,pubcount,decreasing,1.0
1427,"{name,pubkey}",:'Philipp Berens': 'conf/nips',{year},sum,pubcount,decreasing,1.0
1428,"{name,pubkey}",:'Xiaoli Fern': 'conf/nips',{year},sum,pubcount,increasing,1.0
1429,"{name,pubkey}",:'Xi Alice Gao': 'conf/aaai',{year},sum,pubcount,increasing,1.0
1430,"{name,pubkey}",:'Nathan Srebro': 'conf/nips',{year},sum,pubcount,decreasing,0.96428571428571419
1431,"{name,pubkey}",:'Vadim Bulitko': 'conf/ijcai',{year},sum,pubcount,increasing,0.74999999999999989
1432,"{name,pubkey}",:'Stuart J. Russell': 'conf/ijcai',{year},sum,pubcount,increasing,1.0
1433,"{name,pubkey}",:'K. Sel+\xbauk Candan': 'conf/vldb',{year},sum,pubcount,increasing,1.0
1434,"{name,pubkey}",:'Xiangyang Xue': 'conf/icml',{year},sum,pubcount,increasing,1.0
1435,"{name,pubkey}",:'Yun Chi': 'conf/kdd',{year},sum,pubcount,increasing,1.0
1436,"{name,pubkey}",:'Choon Hui Teo': 'conf/nips',{year},sum,pubcount,increasing,1.0
1437,"{name,pubkey}",:'Mark D. Reid': 'conf/icml',{year},sum,pubcount,decreasing,1.0
1438,"{name,pubkey}",:'Lijun Zhang 0014': 'conf/icml',{year},sum,pubcount,decreasing,1.0
1439,"{name,pubkey}",:'S. Muthukrishnan': 'conf/sigmod',{year},sum,pubcount,increasing,0.74999999999999989
1440,"{name,pubkey}",:'Fernando De la Torre': 'conf/icml',{year},sum,pubcount,decreasing,0.75
1441,"{name,pubkey}",:'Ravishankar Ramamurthy': 'conf/icde',{year},sum,pubcount,decreasing,0.75
1442,"{name,pubkey}",:'Lu Qin': 'journals/pvldb',{year},sum,pubcount,decreasing,1.0
1443,"{name,pubkey}",:'Jiewen Huang': 'conf/sigmod',{year},sum,pubcount,increasing,1.0
1444,"{name,pubkey}",:'Fabio Casati': 'conf/icde',{year},sum,pubcount,increasing,0.75
1445,"{name,pubkey}",:'Ralf Schenkel': 'conf/vldb',{year},sum,pubcount,increasing,0.74999999999999989
1446,"{name,pubkey}",:'Wang-Chien Lee': 'conf/kdd',{year},sum,pubcount,increasing,0.74999999999999989
1447,"{name,pubkey}",:'Yann LeCun': 'conf/nips',{year},sum,pubcount,decreasing,0.75
1448,"{name,pubkey}",:'Charles Lee Isbell Jr.': 'conf/ijcai',{year},sum,pubcount,increasing,1.0
1449,"{name,pubkey}",:'Emily B. Fox': 'conf/nips',{year},sum,pubcount,decreasing,0.75
1450,"{name,pubkey}",:'Daniel Golovin': 'conf/aaai',{year},sum,pubcount,increasing,1.0
1451,"{name,pubkey}",:'Richard T. Snodgrass': 'conf/icde',{year},sum,pubcount,decreasing,0.74999999999999989
1452,"{name,pubkey}",:'Zografoula Vagena': 'journals/pvldb',{year},sum,pubcount,increasing,1.0
1453,"{name,pubkey}",:'Naoki Abe': 'conf/kdd',{year},sum,pubcount,decreasing,0.80000000000000016
1454,"{name,pubkey}",:'John K. Slaney': 'conf/aaai',{year},sum,pubcount,increasing,1.0
1455,"{name,pubkey}",:'Wei Wang 0011': 'conf/vldb',{year},sum,pubcount,increasing,1.0
1456,"{name,pubkey}",:'ErHeng Zhong': 'conf/kdd',{year},sum,pubcount,decreasing,0.75
1457,"{name,pubkey}",:'Stefan Manegold': 'conf/sigmod',{year},sum,pubcount,decreasing,1.0
1458,"{name,pubkey}",:'Balaji Krishnapuram': 'conf/nips',{year},sum,pubcount,increasing,1.0
1459,"{name,pubkey}",:'Sankar Subramanian': 'conf/vldb',{year},sum,pubcount,increasing,1.0
1460,"{name,pubkey}",:'Enrico Franconi': 'conf/ijcai',{year},sum,pubcount,decreasing,1.0
1461,"{name,pubkey}",:'Stuart C. Shapiro': 'conf/aaai',{year},sum,pubcount,increasing,0.74999999999999989
1462,"{name,pubkey}",:'Diego Calvanese': 'conf/pods',{year},sum,pubcount,increasing,1.0
1463,"{name,pubkey}",:'Yannis Velegrakis': 'conf/sigmod',{year},sum,pubcount,decreasing,0.75
1464,"{name,pubkey}",:'Bart Selman': 'conf/ijcai',{year},sum,pubcount,decreasing,0.80000000000000016
1465,"{name,pubkey}",:'Yutaka Matsuo': 'conf/ijcai',{year},sum,pubcount,increasing,1.0
1466,"{name,pubkey}",:'Brian D. Davison 0001': 'conf/aaai',{year},sum,pubcount,decreasing,1.0
1467,"{name,pubkey}",:'Daniela Florescu': 'conf/sigmod',{year},sum,pubcount,decreasing,0.75
1468,"{name,pubkey}",:'Ashish Kapoor': 'conf/aaai',{year},sum,pubcount,increasing,1.0
1469,"{name,pubkey}",:'Kee-Eung Kim': 'conf/nips',{year},sum,pubcount,increasing,1.0
1470,"{name,pubkey}",:'Kevin Chen-Chuan Chang': 'conf/vldb',{year},sum,pubcount,decreasing,1.0
1471,"{name,pubkey}",:'Mladen Kolar': 'conf/nips',{year},sum,pubcount,increasing,1.0
1472,"{name,pubkey}",:'Xiaodong Zhang 0001': 'journals/pvldb',{year},sum,pubcount,decreasing,0.75
1473,"{name,pubkey}",:'Serge Gaspers': 'conf/aaai',{year},sum,pubcount,increasing,1.0
1474,"{name,pubkey}",:'Divesh Srivastava': 'journals/vldb',{year},sum,pubcount,decreasing,1.0
1475,"{name,pubkey}",:'Tracy Hammond': 'conf/aaai',{year},sum,pubcount,increasing,1.0
1476,"{name,pubkey}",:'Shaojun Wang': 'conf/icml',{year},sum,pubcount,increasing,1.0
1477,"{name,pubkey}",:'Dale Schuurmans': 'conf/icml',{year},sum,pubcount,increasing,1.0
1478,"{name,pubkey}",:'Slobodan Vucetic': 'conf/aaai',{year},sum,pubcount,increasing,1.0
1479,"{name,pubkey}",:'Yan Liu 0002': 'conf/kdd',{year},sum,pubcount,decreasing,1.0
1480,"{name,pubkey}",:'Alexander G. Gray': 'conf/kdd',{year},sum,pubcount,increasing,0.74999999999999989
1481,"{name,pubkey}",:'Weiwei Cheng': 'conf/icml',{year},sum,pubcount,decreasing,1.0
1482,"{name,pubkey}",:'Daniel Deutch': 'conf/pods',{year},sum,pubcount,increasing,1.0
1483,"{name,pubkey}",:'Reynold Xin': 'conf/sigmod',{year},sum,pubcount,increasing,1.0
1484,"{name,pubkey}",:'Bernhard Seeger': 'conf/icde',{year},sum,pubcount,increasing,0.75
1485,"{name,pubkey}",:'Nadathur Satish': 'journals/pvldb',{year},sum,pubcount,decreasing,0.75
1486,"{name,pubkey}",:'Michael Steinbach': 'conf/kdd',{year},sum,pubcount,decreasing,0.80000000000000016
1487,"{name,pubkey}",:'Stratos Idreos': 'journals/pvldb',{year},sum,pubcount,increasing,1.0
1488,"{name,pubkey}",:'Qin Zhang': 'conf/pods',{year},sum,pubcount,decreasing,0.75
1489,"{name,pubkey}",:'Gerhard Brewka': 'conf/ijcai',{year},sum,pubcount,decreasing,0.75
1490,"{name,pubkey}",:'Yujun Wang': 'conf/sigmod',{year},sum,pubcount,decreasing,1.0
1491,"{name,pubkey}",:'Ion Stoica': 'journals/pvldb',{year},sum,pubcount,increasing,1.0
1492,"{name,pubkey}",:'Alexandre Gramfort': 'conf/nips',{year},sum,pubcount,increasing,1.0
1493,"{name,pubkey}",:'Ravi Janardan': 'conf/kdd',{year},sum,pubcount,decreasing,1.0
1494,"{name,pubkey}",:'Dharmendra S. Modha': 'conf/kdd',{year},sum,pubcount,decreasing,1.0
1495,"{name,pubkey}",:'Fahiem Bacchus': 'conf/ijcai',{year},sum,pubcount,decreasing,0.74999999999999989
1496,"{name,pubkey}",:'Tanzeem Choudhury': 'conf/ijcai',{year},sum,pubcount,decreasing,1.0
1497,"{name,pubkey}",:'Jinbo Huang': 'conf/ijcai',{year},sum,pubcount,increasing,1.0
1498,"{name,pubkey}",:'Peilin Zhao': 'conf/icml',{year},sum,pubcount,increasing,1.0
1499,"{name,pubkey}",:'Korn+\xacl G. Mark+\xa6': 'conf/aaai',{year},sum,pubcount,decreasing,1.0
1500,"{name,pubkey}",:'Guillermo Sapiro': 'conf/nips',{year},sum,pubcount,decreasing,1.0
1501,"{name,pubkey}",:'Jaideep Vaidya': 'conf/icde',{year},sum,pubcount,increasing,1.0
1502,"{name,pubkey}",:'Stefan B+\xa6ttcher': 'conf/icde',{year},sum,pubcount,increasing,1.0
1503,"{name,pubkey}",:'Xinhua Zhang': 'conf/nips',{year},sum,pubcount,decreasing,0.75
1504,"{name,pubkey}",:'Bai Wang': 'conf/kdd',{year},sum,pubcount,decreasing,1.0
1505,"{name,pubkey}",:'Lucja Kot': 'conf/sigmod',{year},sum,pubcount,decreasing,1.0
1506,"{name,pubkey}",:'Hector J. Levesque': 'conf/aaai',{year},sum,pubcount,increasing,1.0
1507,"{name,pubkey}",:'Yang Xiang': 'conf/kdd',{year},sum,pubcount,decreasing,1.0
1508,"{name,pubkey}",:'Paolo Viappiani': 'conf/aaai',{year},sum,pubcount,decreasing,1.0
1509,"{name,pubkey}",:'Luis Enrique Sucar': 'conf/ijcai',{year},sum,pubcount,increasing,1.0
1510,"{name,pubkey}",:'Erik G. Learned-Miller': 'conf/nips',{year},sum,pubcount,decreasing,1.0
1511,"{name,pubkey}",:'Shiwali Mohan': 'conf/aaai',{year},sum,pubcount,increasing,1.0
1512,"{name,pubkey}",:'Pietro Perona': 'conf/nips',{year},sum,pubcount,decreasing,0.80000000000000016
1513,"{name,pubkey}",:'Christian Fritz': 'conf/aaai',{year},sum,pubcount,increasing,1.0
1514,"{name,pubkey}",:'Marios Hadjieleftheriou': 'journals/vldb',{year},sum,pubcount,increasing,1.0
1515,"{name,pubkey}",:'Ashish Kapoor': 'conf/ijcai',{year},sum,pubcount,decreasing,0.74999999999999989
1516,"{name,pubkey}",:'Yan Zhang': 'conf/aaai',{year},sum,pubcount,decreasing,0.80000000000000016
1517,"{name,pubkey}",:'Hady Wirawan Lauw': 'conf/icde',{year},sum,pubcount,decreasing,1.0
1518,"{name,pubkey}",:'Nilesh N. Dalvi': 'conf/pods',{year},sum,pubcount,increasing,0.74999999999999989
1519,"{name,pubkey}",:'Omar Benjelloun': 'conf/vldb',{year},sum,pubcount,increasing,1.0
1520,"{name,pubkey}",:'Satinder P. Singh': 'conf/ijcai',{year},sum,pubcount,increasing,1.0
1521,"{name,pubkey}",:'Massimiliano Pontil': 'conf/icml',{year},sum,pubcount,decreasing,0.74999999999999989
1522,"{name,pubkey}",:'Jun Yang 0001': 'conf/vldb',{year},sum,pubcount,decreasing,1.0
1523,"{name,pubkey}",:'Balaji Palanisamy': 'conf/icde',{year},sum,pubcount,increasing,1.0
1524,"{name,pubkey}",:'David J. DeWitt': 'conf/vldb',{year},sum,pubcount,increasing,1.0
1525,"{name,pubkey}",:'Wei-bang Chen': 'conf/icde',{year},sum,pubcount,decreasing,1.0
1526,"{name,pubkey}",:'Stanley B. Zdonik': 'conf/vldb',{year},sum,pubcount,decreasing,0.75
1527,"{name,pubkey}",:'Kenneth O. Stanley': 'conf/aaai',{year},sum,pubcount,increasing,1.0
1528,"{name,pubkey}",:'Jie Yin': 'conf/ijcai',{year},sum,pubcount,increasing,1.0
1529,"{name,pubkey}",:'Xiaofang Zhou': 'journals/pvldb',{year},sum,pubcount,decreasing,1.0
1530,"{name,pubkey}",:'Koby Crammer': 'conf/icml',{year},sum,pubcount,increasing,0.74999999999999989
1531,"{name,pubkey}",:'Matthew Lease': 'conf/aaai',{year},sum,pubcount,decreasing,1.0
1532,"{name,pubkey}",:'Paul R. Cohen': 'conf/ijcai',{year},sum,pubcount,increasing,0.89090909090909076
1533,"{name,pubkey}",:'Goetz Graefe': 'conf/vldb',{year},sum,pubcount,decreasing,1.0
1534,"{name,pubkey}",:'Dou Shen': 'conf/ijcai',{year},sum,pubcount,increasing,1.0
1535,"{name,pubkey}",:'Matthias O. Franz': 'conf/nips',{year},sum,pubcount,decreasing,1.0
1536,"{name,pubkey}",:'Davide Martinenghi': 'conf/icde',{year},sum,pubcount,increasing,1.0
1537,"{name,pubkey}",:'Mahashweta Das': 'journals/pvldb',{year},sum,pubcount,increasing,1.0
1538,"{name,pubkey}",:'Atsushi Iwasaki': 'conf/ijcai',{year},sum,pubcount,decreasing,1.0
1539,"{name,pubkey}",:'Roman Kontchakov': 'conf/ijcai',{year},sum,pubcount,decreasing,0.75
1540,"{name,pubkey}",:'Timos K. Sellis': 'journals/vldb',{year},sum,pubcount,increasing,0.74999999999999989
1541,"{name,pubkey}",:'Yann LeCun': 'conf/icml',{year},sum,pubcount,decreasing,0.80000000000000016
1542,"{name,pubkey}",:'Heng Huang': 'conf/ijcai',{year},sum,pubcount,increasing,1.0
1543,"{name,pubkey}",:'Yan Liu': 'conf/kdd',{year},sum,pubcount,decreasing,0.74999999999999989
1544,"{name,pubkey}",:'Mihaela A. Bornea': 'conf/icde',{year},sum,pubcount,decreasing,1.0
1545,"{name,pubkey}",:'Fabian Hadiji': 'conf/aaai',{year},sum,pubcount,decreasing,1.0
1546,"{name,pubkey}",:'Stuart J. Russell': 'conf/aaai',{year},sum,pubcount,decreasing,1.0
1547,"{name,pubkey}",:'Abdeslam Boularias': 'conf/nips',{year},sum,pubcount,increasing,1.0
1548,"{name,pubkey}",:'Lin Xiao': 'conf/icml',{year},sum,pubcount,decreasing,1.0
1549,"{name,pubkey}",:'Huan Liu': 'conf/ijcai',{year},sum,pubcount,decreasing,1.0
1550,"{name,pubkey}",:'Hector Garcia-Molina': 'conf/vldb',{year},sum,pubcount,decreasing,0.74999999999999989
1551,"{name,pubkey}",:'Yong Yu': 'conf/aaai',{year},sum,pubcount,decreasing,0.75
1552,"{name,pubkey}",:'Weike Pan': 'conf/ijcai',{year},sum,pubcount,decreasing,1.0
1553,"{name,pubkey}",:'Yusheng Xie': 'conf/kdd',{year},sum,pubcount,increasing,1.0
1554,"{name,pubkey}",:'Gilles Audemard': 'conf/ijcai',{year},sum,pubcount,increasing,0.74999999999999989
1555,"{name,pubkey}",:'James Tin-Yau Kwok': 'conf/icml',{year},sum,pubcount,decreasing,1.0
1556,"{name,pubkey}",:'Karthik Sridharan': 'conf/nips',{year},sum,pubcount,decreasing,1.0
1557,"{name,pubkey}",:'Christopher Olston': 'journals/pvldb',{year},sum,pubcount,decreasing,1.0
1558,"{name,pubkey}",:'Taiji Suzuki': 'conf/nips',{year},sum,pubcount,decreasing,1.0
1559,"{name,pubkey}",:'Juan Pablo Munoz': 'conf/aaai',{year},sum,pubcount,increasing,1.0
1560,"{name,pubkey}",:'Alexander T. Ihler': 'conf/kdd',{year},sum,pubcount,decreasing,1.0
1561,"{name,pubkey}",:'Nina Narodytska': 'conf/ijcai',{year},sum,pubcount,decreasing,0.96428571428571419
1562,"{name,pubkey}",:'Alan C. Schultz': 'conf/aaai',{year},sum,pubcount,increasing,0.74999999999999989
1563,"{name,pubkey}",:'Purnamrita Sarkar': 'conf/icml',{year},sum,pubcount,decreasing,1.0
1564,"{name,pubkey}",:'Alan Fekete': 'conf/icde',{year},sum,pubcount,decreasing,0.75
1565,"{name,pubkey}",:'Bin He': 'conf/sigmod',{year},sum,pubcount,decreasing,1.0
1566,"{name,pubkey}",:'Han Liu': 'conf/icml',{year},sum,pubcount,decreasing,0.74999999999999989
1567,"{name,pubkey}",:'Arif Tuna Ozgelen': 'conf/aaai',{year},sum,pubcount,increasing,1.0
1568,"{name,pubkey}",:'Martha E. Pollack': 'conf/aaai',{year},sum,pubcount,increasing,1.0
1569,"{name,pubkey}",:'Geoff Holmes': 'conf/kdd',{year},sum,pubcount,decreasing,1.0
1570,"{name,pubkey}",:'Janusz Marecki': 'conf/aaai',{year},sum,pubcount,decreasing,1.0
1571,"{name,pubkey}",:'Chiranjib Bhattacharyya': 'conf/icml',{year},sum,pubcount,increasing,0.74999999999999989
1572,"{name,pubkey}",:'Kevin Regan': 'conf/aaai',{year},sum,pubcount,decreasing,1.0
1573,"{name,pubkey}",:'Eamonn J. Keogh': 'conf/vldb',{year},sum,pubcount,decreasing,0.74999999999999989
1574,"{name,pubkey}",:'Zhibo Chen 0002': 'conf/sigmod',{year},sum,pubcount,increasing,0.74999999999999989
1575,"{name,pubkey}",:'Afshin Rostamizadeh': 'conf/nips',{year},sum,pubcount,decreasing,1.0
1576,"{name,pubkey}",:'Ada Wai-Chee Fu': 'conf/sigmod',{year},sum,pubcount,increasing,1.0
1577,"{name,pubkey}",:'Xuehua Shen': 'conf/kdd',{year},sum,pubcount,increasing,1.0
1578,"{name,pubkey}",:'Sterling C. Johnson': 'conf/nips',{year},sum,pubcount,increasing,1.0
1579,"{name,pubkey}",:'Chiaki Sakama': 'conf/ijcai',{year},sum,pubcount,decreasing,0.75
1580,"{name,pubkey}",:'Satinder P. Singh': 'conf/aaai',{year},sum,pubcount,decreasing,0.75
1581,"{name,pubkey}",:'Liva Ralaivola': 'conf/icml',{year},sum,pubcount,increasing,0.79999999999999993
1582,"{name,pubkey}",:'Dana F. Wilkinson': 'conf/icml',{year},sum,pubcount,decreasing,1.0
1583,"{name,pubkey}",:'Stefan Szeider': 'conf/aaai',{year},sum,pubcount,decreasing,0.75
1584,"{name,pubkey}",:'Bianca Zadrozny': 'conf/icml',{year},sum,pubcount,increasing,0.74999999999999989
1585,"{name,pubkey}",:'Lei Sheng': 'conf/vldb',{year},sum,pubcount,increasing,1.0
1586,"{name,pubkey}",:'Heng Huang': 'conf/nips',{year},sum,pubcount,increasing,0.74999999999999989
1587,"{name,pubkey}",:'Michael Collins': 'conf/nips',{year},sum,pubcount,decreasing,0.75
1588,"{name,pubkey}",:'Shlomo Zilberstein': 'conf/nips',{year},sum,pubcount,increasing,1.0
1589,"{name,pubkey}",:'Nebojsa Jojic': 'conf/nips',{year},sum,pubcount,increasing,0.74999999999999989
1590,"{name,pubkey}",:'Jonathan D. Cohen': 'conf/nips',{year},sum,pubcount,decreasing,1.0
1591,"{name,pubkey}",:'Randall Davis': 'conf/aaai',{year},sum,pubcount,decreasing,1.0
1592,"{name,pubkey}",:'Alberto O. Mendelzon': 'conf/vldb',{year},sum,pubcount,increasing,1.0
1593,"{name,pubkey}",:'Michael Cammert': 'conf/icde',{year},sum,pubcount,decreasing,1.0
1594,"{name,pubkey}",:'Zheng Chen': 'conf/kdd',{year},sum,pubcount,increasing,1.0
1595,"{name,pubkey}",:'Stefan Woltran': 'conf/ijcai',{year},sum,pubcount,decreasing,0.80000000000000016
1596,"{name,pubkey}",:'Cyrus Shahabi': 'conf/vldb',{year},sum,pubcount,decreasing,1.0
1597,"{name,pubkey}",:'Shigeru Shinomoto': 'conf/nips',{year},sum,pubcount,increasing,1.0
1598,"{name,pubkey}",:'Dimitrios Gunopulos': 'conf/vldb',{year},sum,pubcount,increasing,0.75
1599,"{name,pubkey}",:'Hector Garcia-Molina': 'journals/pvldb',{year},sum,pubcount,decreasing,0.89629629629629626
1600,"{name,pubkey}",:'Emiran Curtmola': 'conf/sigmod',{year},sum,pubcount,increasing,1.0
1601,"{name,pubkey}",:'Zheng Chen': 'conf/ijcai',{year},sum,pubcount,increasing,1.0
1602,"{name,pubkey}",:'Jaideep Srivastava': 'conf/kdd',{year},sum,pubcount,increasing,0.79999999999999993
1603,"{name,pubkey}",:'Ioana Manolescu': 'conf/sigmod',{year},sum,pubcount,decreasing,0.75
1604,"{name,pubkey}",:'Hankz Hankui Zhuo': 'conf/ijcai',{year},sum,pubcount,decreasing,1.0
1605,"{name,pubkey}",:'Utkarsh Srivastava': 'conf/icde',{year},sum,pubcount,increasing,1.0
1606,"{name,pubkey}",:'Limsoon Wong': 'conf/icde',{year},sum,pubcount,increasing,1.0
1607,"{name,pubkey}",:'Sylvie Thi+\xacbaux': 'conf/aaai',{year},sum,pubcount,increasing,0.74999999999999989
1608,"{name,pubkey}",:'David J. DeWitt': 'conf/icde',{year},sum,pubcount,decreasing,1.0
1609,"{name,pubkey}",:'Jens Teubner': 'conf/vldb',{year},sum,pubcount,decreasing,1.0
1610,"{name,pubkey}",:'Min Zhang': 'conf/ijcai',{year},sum,pubcount,increasing,1.0
1611,"{name,pubkey}",:'Leonidas Galanis': 'conf/sigmod',{year},sum,pubcount,decreasing,1.0
1612,"{name,pubkey}",:'Za+\xbbd Harchaoui': 'conf/nips',{year},sum,pubcount,increasing,1.0
1613,"{name,pubkey}",:'Wendy Hui Wang': 'conf/vldb',{year},sum,pubcount,increasing,1.0
1614,"{name,pubkey}",:'Yizhou Sun': 'conf/sigmod',{year},sum,pubcount,increasing,0.74999999999999989
1615,"{name,pubkey}",:'Bishwaranjan Bhattacharjee': 'conf/icde',{year},sum,pubcount,decreasing,1.0
1616,"{name,pubkey}",:'Joris M. Mooij': 'conf/nips',{year},sum,pubcount,increasing,0.79999999999999993
1617,"{name,pubkey}",:'Barbara J. Grosz': 'conf/aaai',{year},sum,pubcount,increasing,0.74999999999999989
1618,"{name,pubkey}",:'Desney S. Tan': 'conf/aaai',{year},sum,pubcount,increasing,1.0
1619,"{name,pubkey}",:'Matthew Michelson': 'conf/aaai',{year},sum,pubcount,increasing,1.0
1620,"{name,pubkey}",:'Ming Zhou': 'conf/aaai',{year},sum,pubcount,increasing,0.75000000000000011
1621,"{name,pubkey}",:'Sheng Li': 'conf/ijcai',{year},sum,pubcount,decreasing,1.0
1622,"{name,pubkey}",:'Rajeev Motwani': 'conf/vldb',{year},sum,pubcount,increasing,1.0
1623,"{name,pubkey}",:'Martin L. Kersten': 'journals/pvldb',{year},sum,pubcount,decreasing,0.75
1624,"{name,pubkey}",:'Yiannis Demiris': 'conf/ijcai',{year},sum,pubcount,increasing,1.0
1625,"{name,pubkey}",:'Hideaki Kimura': 'journals/pvldb',{year},sum,pubcount,increasing,0.74999999999999989
1626,"{name,pubkey}",:'Runa Bhaumik': 'conf/kdd',{year},sum,pubcount,decreasing,1.0
1627,"{name,pubkey}",:'Mario A. Nascimento': 'conf/icde',{year},sum,pubcount,increasing,1.0
1628,"{name,pubkey}",:'Keishi Tajima': 'conf/icde',{year},sum,pubcount,increasing,1.0
